artist,track,album,played_at,date,month,weekday,hour,track_genre
Lana Del Rey,Lolita,Born to Die (Deluxe Version),2025-05-18 18:29:00,2025-05-18,5,Sunday,18,indie
Lana Del Rey,Without You,Born to Die (Deluxe Version),2025-05-18 17:53:00,2025-05-18,5,Sunday,17,indie
Lana Del Rey,This Is What Makes Us Girls,Born to Die (Deluxe Version),2025-05-18 17:42:00,2025-05-18,5,Sunday,17,indie
Lana Del Rey,Summertime Sadness,Born to Die (Deluxe Version),2025-05-18 17:38:00,2025-05-18,5,Sunday,17,indie
Lana Del Rey,Million Dollar Man,Born to Die (Deluxe Version),2025-05-18 17:02:00,2025-05-18,5,Sunday,17,indie
Lana Del Rey,Carmen,Born to Die (Deluxe Version),2025-05-18 16:57:00,2025-05-18,5,Sunday,16,indie
Lana Del Rey,Radio,Born to Die (Deluxe Version),2025-05-18 16:54:00,2025-05-18,5,Sunday,16,indie
Lana Del Rey,Dark Paradise,Born to Die (Deluxe Version),2025-05-18 16:48:00,2025-05-18,5,Sunday,16,pop
Lana Del Rey,National Anthem,Born to Die (Deluxe Version),2025-05-18 16:43:00,2025-05-18,5,Sunday,16,indie pop
Lana Del Rey,Diet Mountain Dew,Born to Die (Deluxe Version),2025-05-18 16:39:00,2025-05-18,5,Sunday,16,indie
Lana Del Rey,Video Games,Born to Die (Deluxe Version),2025-05-18 16:34:00,2025-05-18,5,Sunday,16,female vocalists
Lana Del Rey,Blue Jeans - Remastered 2011,Born to Die (Deluxe Version),2025-05-18 16:31:00,2025-05-18,5,Sunday,16,indie
Lana Del Rey,Off to the Races,Born to Die (Deluxe Version),2025-05-18 16:26:00,2025-05-18,5,Sunday,16,pop
Lana Del Rey,Born to Die,Born to Die (Deluxe Version),2025-05-18 16:21:00,2025-05-18,5,Sunday,16,indie
Kino,"Мама, мы все тяжело больны",Последний герой,2025-05-18 16:17:00,2025-05-18,5,Sunday,16,progressive rock
Bad Bunny,DtMF,DeBÍ TiRAR MáS FOToS,2025-05-18 16:03:00,2025-05-18,5,Sunday,16,vocal
Bad Bunny,DtMF,DeBÍ TiRAR MáS FOToS,2025-05-18 15:45:00,2025-05-18,5,Sunday,15,vocal
Bad Bunny,DtMF,DeBÍ TiRAR MáS FOToS,2025-05-18 15:41:00,2025-05-18,5,Sunday,15,vocal
Bad Bunny,DtMF,DeBÍ TiRAR MáS FOToS,2025-05-18 15:38:00,2025-05-18,5,Sunday,15,vocal
Lucy Bedroque,finish him,unmusique,2025-05-18 15:35:00,2025-05-18,5,Sunday,15,digicore
Bad Bunny,DtMF,DeBÍ TiRAR MáS FOToS,2025-05-18 12:10:00,2025-05-18,5,Sunday,12,vocal
Kino,"Мама, мы все тяжело больны",Последний герой,2025-05-18 12:00:00,2025-05-18,5,Sunday,12,progressive rock
Pavel Volya,Все будет офигенно (Версия для трусов),Респект и...,2025-05-18 11:58:00,2025-05-18,5,Sunday,11,russian
Маленький ярче,LARILARI,ANDERFUL ELF,2025-05-18 11:50:00,2025-05-18,5,Sunday,11,hip-hop
Маленький ярче,BESTIE,ANDERFUL ELF,2025-05-18 11:48:00,2025-05-18,5,Sunday,11,hip-hop
Kino,"Мама, мы все тяжело больны",Последний герой,2025-05-18 11:34:00,2025-05-18,5,Sunday,11,progressive rock
Daft Punk,One More Time,Discovery,2025-05-18 11:33:00,2025-05-18,5,Sunday,11,electronic
HUGO LOUD,Walkin4money,ON MY WAY,2025-05-18 11:04:00,2025-05-18,5,Sunday,11,hip-hop
Kai Angel,MADAM,Madam,2025-05-18 10:53:00,2025-05-18,5,Sunday,10,govno
9mice,fire alarm,Heavy Metal 2,2025-05-18 10:52:00,2025-05-18,5,Sunday,10,hip-hop
9mice,fire alarm,Heavy Metal 2,2025-05-18 10:51:00,2025-05-18,5,Sunday,10,hip-hop
9mice,fire alarm,Heavy Metal 2,2025-05-18 10:50:00,2025-05-18,5,Sunday,10,hip-hop
9mice,fire alarm,Heavy Metal 2,2025-05-18 10:49:00,2025-05-18,5,Sunday,10,hip-hop
9mice,fire alarm,Heavy Metal 2,2025-05-18 10:48:00,2025-05-18,5,Sunday,10,hip-hop
fakemink,MAKKA,MAKKA,2025-05-18 09:43:00,2025-05-18,5,Sunday,9,wsum 91.7 fm madison
zavet,my sweet lullaby,my sweet lullaby,2025-05-18 09:41:00,2025-05-18,5,Sunday,9,hip-hop
9mice,fire alarm,Heavy Metal 2,2025-05-18 09:40:00,2025-05-18,5,Sunday,9,hip-hop
Lucy Bedroque,One Of Us Is Lying,unmusique,2025-05-17 23:25:00,2025-05-17,5,Saturday,23,digicore
Lucy Bedroque,Ignorant,unmusique,2025-05-17 23:18:00,2025-05-17,5,Saturday,23,digicore
Lucy Bedroque,cara mia,unmusique,2025-05-17 23:16:00,2025-05-17,5,Saturday,23,digicore
Lucy Bedroque,I Am Impossible,unmusique,2025-05-17 23:09:00,2025-05-17,5,Saturday,23,digicore
Lucy Bedroque,Ouija,unmusique,2025-05-17 23:07:00,2025-05-17,5,Saturday,23,digicore
Lucy Bedroque,finish him,unmusique,2025-05-17 23:05:00,2025-05-17,5,Saturday,23,digicore
Lucy Bedroque,Tout Naturel,unmusique,2025-05-17 23:03:00,2025-05-17,5,Saturday,23,digicore
Lucy Bedroque,Made In Italy,unmusique,2025-05-17 23:01:00,2025-05-17,5,Saturday,23,digicore
Lucy Bedroque,fenty face,unmusique,2025-05-17 22:59:00,2025-05-17,5,Saturday,22,digicore
Lucy Bedroque,Smackdown,unmusique,2025-05-17 22:57:00,2025-05-17,5,Saturday,22,digicore
Lucy Bedroque,ultraviolet,unmusique,2025-05-17 22:52:00,2025-05-17,5,Saturday,22,digicore
Lucy Bedroque,2010 Justin Bieber,unmusique,2025-05-17 22:52:00,2025-05-17,5,Saturday,22,digicore
Lucy Bedroque,g6 anthem,unmusique,2025-05-17 22:46:00,2025-05-17,5,Saturday,22,digicore
Lucy Bedroque,Speakers Never Learn,unmusique,2025-05-17 22:44:00,2025-05-17,5,Saturday,22,digicore
Artur Kreem,Фарца 24,Sauvignon Funk,2025-05-17 22:40:00,2025-05-17,5,Saturday,22,alternative hip-hop
Artur Kreem,Sauvignon Funk,Sauvignon Funk,2025-05-17 22:38:00,2025-05-17,5,Saturday,22,alternative hip-hop
Artur Kreem,Продолжаем,Sauvignon Funk,2025-05-17 22:35:00,2025-05-17,5,Saturday,22,alternative hip-hop
zavet,my sweet lullaby,my sweet lullaby,2025-05-17 22:32:00,2025-05-17,5,Saturday,22,hip-hop
bato,How Funny,6lankname 2,2025-05-17 21:59:00,2025-05-17,5,Saturday,21,rap
bato,Ярд,6lankname 2,2025-05-17 21:57:00,2025-05-17,5,Saturday,21,rap
bato,Dada,6lankname 2,2025-05-17 21:55:00,2025-05-17,5,Saturday,21,rap
bato,Hiders,6lankname 2,2025-05-17 21:53:00,2025-05-17,5,Saturday,21,rap
bato,Many Lies,6lankname 2,2025-05-17 21:26:00,2025-05-17,5,Saturday,21,rap
bato,AcidHillz,6lankname 2,2025-05-17 20:02:00,2025-05-17,5,Saturday,20,rap
bato,2 Clips,6lankname 2,2025-05-17 19:57:00,2025-05-17,5,Saturday,19,rap
bato,High Vision,6lankname 2,2025-05-17 19:55:00,2025-05-17,5,Saturday,19,rap
Artur Kreem,US Open (Bonus track),Sauvignon Funk,2025-05-17 19:52:00,2025-05-17,5,Saturday,19,alternative hip-hop
Artur Kreem,Голод или гордость,Sauvignon Funk,2025-05-17 19:49:00,2025-05-17,5,Saturday,19,alternative hip-hop
Artur Kreem,Папа дома,Sauvignon Funk,2025-05-17 19:47:00,2025-05-17,5,Saturday,19,alternative hip-hop
Artur Kreem,Хочешь все поставим на меня?,Sauvignon Funk,2025-05-17 19:45:00,2025-05-17,5,Saturday,19,alternative hip-hop
Artur Kreem,LIP. (Cкит),Sauvignon Funk,2025-05-17 19:43:00,2025-05-17,5,Saturday,19,alternative hip-hop
Artur Kreem,Timing,Sauvignon Funk,2025-05-17 19:42:00,2025-05-17,5,Saturday,19,alternative hip-hop
Artur Kreem,В сортах говна не разбираюсь,Sauvignon Funk,2025-05-17 19:41:00,2025-05-17,5,Saturday,19,alternative hip-hop
Artur Kreem,"Cлышал, но не слушал",Sauvignon Funk,2025-05-17 19:29:00,2025-05-17,5,Saturday,19,alternative hip-hop
Artur Kreem,M.M.H.H.,Sauvignon Funk,2025-05-17 19:26:00,2025-05-17,5,Saturday,19,alternative hip-hop
Artur Kreem,Cost Estimate [Cкит],Sauvignon Funk,2025-05-17 19:24:00,2025-05-17,5,Saturday,19,alternative hip-hop
Artur Kreem,Weirdos,Sauvignon Funk,2025-05-17 19:22:00,2025-05-17,5,Saturday,19,alternative hip-hop
Artur Kreem,Romper Stomper,Sauvignon Funk,2025-05-17 17:36:00,2025-05-17,5,Saturday,17,alternative hip-hop
Artur Kreem,Стресс,Sauvignon Funk,2025-05-17 17:32:00,2025-05-17,5,Saturday,17,alternative hip-hop
Artur Kreem,Спортик,Sauvignon Funk,2025-05-17 16:01:00,2025-05-17,5,Saturday,16,alternative hip-hop
Artur Kreem,Official,Sauvignon Funk,2025-05-17 15:57:00,2025-05-17,5,Saturday,15,alternative hip-hop
Lucy Bedroque,SORORITY,SISTERHOOD,2025-05-17 15:54:00,2025-05-17,5,Saturday,15,digicore
Artur Kreem,Фарца 24,Sauvignon Funk,2025-05-17 15:50:00,2025-05-17,5,Saturday,15,alternative hip-hop
Artur Kreem,Sauvignon Funk,Sauvignon Funk,2025-05-17 15:48:00,2025-05-17,5,Saturday,15,alternative hip-hop
Artur Kreem,Продолжаем,Sauvignon Funk,2025-05-17 15:45:00,2025-05-17,5,Saturday,15,alternative hip-hop
Lucy Bedroque,SORORITY,SISTERHOOD,2025-05-17 14:53:00,2025-05-17,5,Saturday,14,digicore
Lucy Bedroque,GLUTGIRL66,SISTERHOOD,2025-05-17 14:47:00,2025-05-17,5,Saturday,14,digicore
bato,Тотем,6lankname 2,2025-05-17 11:10:00,2025-05-17,5,Saturday,11,rap
bato,Thunder,6lankname 2,2025-05-17 11:10:00,2025-05-17,5,Saturday,11,rap
bato,Pain & Gain,6lankname 2,2025-05-17 11:04:00,2025-05-17,5,Saturday,11,rap
bato,Ночь Спит Днем,6lankname 2,2025-05-17 11:02:00,2025-05-17,5,Saturday,11,rap
bato,Фас,6lankname 2,2025-05-17 10:59:00,2025-05-17,5,Saturday,10,rap
bato,Buffalo 6,6lankname 2,2025-05-17 10:58:00,2025-05-17,5,Saturday,10,rap
Lucy Bedroque,finish him,unmusique,2025-05-17 10:55:00,2025-05-17,5,Saturday,10,digicore
Noize MC,Атлантида,Не все дома,2025-05-17 10:39:00,2025-05-17,5,Saturday,10,hip-hop
DeVon Hendryx,Neon Kitchen,JOECHILLWORLD,2025-05-17 07:55:00,2025-05-17,5,Saturday,7,illbient
OG Buda,6,SZN,2025-05-17 07:50:00,2025-05-17,5,Saturday,7,hip-hop
Thaiboy Digital,yr so beautiful,Tiger,2025-05-17 07:46:00,2025-05-17,5,Saturday,7,cloud rap
50 Cent,Wanksta,Get Rich or Die Tryin',2025-05-17 07:42:00,2025-05-17,5,Saturday,7,rap
zavet,FLUFFY BISCUITS WITH VANILLA KISSES,gotika,2025-05-17 07:40:00,2025-05-17,5,Saturday,7,hip-hop
2hollis,two bad,boy,2025-05-17 07:36:00,2025-05-17,5,Saturday,7,simon-approved
Lil Ugly Mane,Cup Fulla Beetlejuice,Mista Thug Isolation,2025-05-17 07:36:00,2025-05-17,5,Saturday,7,hip-hop
A$AP Ferg,Plain Jane,Still Striving,2025-05-17 07:33:00,2025-05-17,5,Saturday,7,trap
fem.love,Фотографирую закат,Фотографирую закат,2025-05-17 07:13:00,2025-05-17,5,Saturday,7,emo-punk
Lucy Bedroque,Ouija,unmusique,2025-05-17 07:09:00,2025-05-17,5,Saturday,7,digicore
Lucy Bedroque,finish him,unmusique,2025-05-17 07:07:00,2025-05-17,5,Saturday,7,digicore
Lucy Bedroque,Tout Naturel,unmusique,2025-05-17 07:05:00,2025-05-17,5,Saturday,7,digicore
Lucy Bedroque,Made In Italy,unmusique,2025-05-17 07:03:00,2025-05-17,5,Saturday,7,digicore
Lucy Bedroque,fenty face,unmusique,2025-05-17 07:00:00,2025-05-17,5,Saturday,7,digicore
Lucy Bedroque,Smackdown,unmusique,2025-05-17 06:59:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,2010 Justin Bieber,unmusique,2025-05-17 06:56:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,ultraviolet,unmusique,2025-05-17 06:54:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,g6 anthem,unmusique,2025-05-17 06:51:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,Speakers Never Learn,unmusique,2025-05-17 06:48:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,"yes, you may",unmusique,2025-05-17 06:46:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,Cat's Eye,unmusique,2025-05-17 06:44:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,Unmusique,unmusique,2025-05-17 06:42:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,One Of Us Is Lying,unmusique,2025-05-17 06:39:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,Ignorant,unmusique,2025-05-17 06:34:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,cara mia,unmusique,2025-05-17 06:32:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,I Am Impossible,unmusique,2025-05-17 06:30:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,Ouija,unmusique,2025-05-17 06:28:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,finish him,unmusique,2025-05-17 06:25:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,Tout Naturel,unmusique,2025-05-17 06:22:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,Made In Italy,unmusique,2025-05-17 06:20:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,fenty face,unmusique,2025-05-17 06:18:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,Smackdown,unmusique,2025-05-17 06:15:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,2010 Justin Bieber,unmusique,2025-05-17 06:13:00,2025-05-17,5,Saturday,6,digicore
Lucy Bedroque,ultraviolet,unmusique,2025-05-17 06:11:00,2025-05-17,5,Saturday,6,digicore
zavet,Спокойно,Жилы,2025-05-17 06:05:00,2025-05-17,5,Saturday,6,hip-hop
zavet,Живот,Жилы,2025-05-17 06:01:00,2025-05-17,5,Saturday,6,hip-hop
zavet,Пятна,Жилы,2025-05-17 05:43:00,2025-05-17,5,Saturday,5,hip-hop
zavet,Горилла,Жилы,2025-05-17 05:40:00,2025-05-17,5,Saturday,5,hip-hop
zavet,Вечный кайф,Жилы,2025-05-17 05:37:00,2025-05-17,5,Saturday,5,hip-hop
zavet,НКВД,Жилы,2025-05-17 05:35:00,2025-05-17,5,Saturday,5,hip-hop
zavet,Зелёная змея,Жилы,2025-05-17 05:32:00,2025-05-17,5,Saturday,5,hip-hop
zavet,Мотоцикл,Жилы,2025-05-17 05:32:00,2025-05-17,5,Saturday,5,hip-hop
zavet,my sweet lullaby,my sweet lullaby,2025-05-17 05:04:00,2025-05-17,5,Saturday,5,hip-hop
Crystal Castles,Crimewave,Crystal Castles,2025-05-17 04:58:00,2025-05-17,5,Saturday,4,electronic
Crystal Castles,Vanished,Crystal Castles,2025-05-17 04:54:00,2025-05-17,5,Saturday,4,poptron
Red Hot Chili Peppers,Runaway - 2006 Remaster,By the Way (Deluxe Edition),2025-05-16 18:21:00,2025-05-16,5,Friday,18,rock
Three Days Grace,I Hate Everything About You,Three Days Grace (Expanded Edition),2025-05-16 18:17:00,2025-05-16,5,Friday,18,alternative rock
Kai Angel,JUMP!,ANGEL MAY CRY,2025-05-16 18:14:00,2025-05-16,5,Friday,18,govno
zavet,my sweet lullaby,my sweet lullaby,2025-05-16 18:12:00,2025-05-16,5,Friday,18,hip-hop
zavet,ямка,Kaidan,2025-05-16 18:10:00,2025-05-16,5,Friday,18,hip-hop
Lucy Bedroque,g6 anthem,unmusique,2025-05-16 18:05:00,2025-05-16,5,Friday,18,digicore
Lucy Bedroque,Speakers Never Learn,unmusique,2025-05-16 18:02:00,2025-05-16,5,Friday,18,digicore
Heronwater,МЯУ,DREAMS MONEY CAN BUY,2025-05-16 14:35:00,2025-05-16,5,Friday,14,hip-hop
Three Days Grace,I Hate Everything About You,Three Days Grace (Expanded Edition),2025-05-16 12:04:00,2025-05-16,5,Friday,12,alternative rock
zavet,my sweet lullaby,my sweet lullaby,2025-05-16 07:47:00,2025-05-16,5,Friday,7,hip-hop
fakemink,MAKKA,MAKKA,2025-05-16 07:41:00,2025-05-16,5,Friday,7,wsum 91.7 fm madison
Kai Angel,AQUAFINA,HEAVY METAL,2025-05-16 07:38:00,2025-05-16,5,Friday,7,govno
Kai Angel,N1CHEVO,HEAVY METAL,2025-05-16 07:36:00,2025-05-16,5,Friday,7,govno
Kai Angel,LIPSTICK,HEAVY METAL,2025-05-16 07:34:00,2025-05-16,5,Friday,7,govno
9mice,Phoenix,Heavy Metal 2,2025-05-16 07:33:00,2025-05-16,5,Friday,7,hip-hop
9mice,Fountainebleau,Heavy Metal 2,2025-05-16 07:30:00,2025-05-16,5,Friday,7,hip-hop
zavet,ямка,Kaidan,2025-05-16 07:27:00,2025-05-16,5,Friday,7,hip-hop
zavet,Бедная лошадь,Kaidan,2025-05-16 07:25:00,2025-05-16,5,Friday,7,hip-hop
zavet,3 минуты после,Kaidan,2025-05-16 07:25:00,2025-05-16,5,Friday,7,hip-hop
zavet,омут,Kaidan,2025-05-16 07:20:00,2025-05-16,5,Friday,7,hip-hop
zavet,Живот,Жилы,2025-05-15 22:58:00,2025-05-15,5,Thursday,22,hip-hop
zavet,чудовище,Kaidan,2025-05-15 18:27:00,2025-05-15,5,Thursday,18,hip-hop
zavet,не смотри в окно,Kaidan,2025-05-15 18:27:00,2025-05-15,5,Thursday,18,hip-hop
zavet,ямка,Kaidan,2025-05-15 18:01:00,2025-05-15,5,Thursday,18,hip-hop
zavet,Изящно,Kaidan,2025-05-15 17:57:00,2025-05-15,5,Thursday,17,hip-hop
zavet,коренные зубы,Kaidan,2025-05-15 17:50:00,2025-05-15,5,Thursday,17,hip-hop
zavet,1,Kaidan,2025-05-15 17:48:00,2025-05-15,5,Thursday,17,hip-hop
zavet,"Так, стоп",Kaidan,2025-05-15 13:01:00,2025-05-15,5,Thursday,13,hip-hop
zavet,бал,Kaidan,2025-05-15 13:01:00,2025-05-15,5,Thursday,13,hip-hop
zavet,хиросима,Kaidan,2025-05-15 12:58:00,2025-05-15,5,Thursday,12,hip-hop
zavet,атака,Kaidan,2025-05-15 12:55:00,2025-05-15,5,Thursday,12,hip-hop
zavet,катакомба,Kaidan,2025-05-15 12:53:00,2025-05-15,5,Thursday,12,hip-hop
zavet,озон,Kaidan,2025-05-15 12:50:00,2025-05-15,5,Thursday,12,hip-hop
zavet,день и ночь,velvet heaven,2025-05-15 12:46:00,2025-05-15,5,Thursday,12,hip-hop
zavet,lalalalalalala,velvet heaven,2025-05-15 12:31:00,2025-05-15,5,Thursday,12,hip-hop
zavet,BYE BYE,velvet heaven,2025-05-15 12:29:00,2025-05-15,5,Thursday,12,hip-hop
zavet,benzin,velvet heaven,2025-05-15 12:26:00,2025-05-15,5,Thursday,12,hip-hop
zavet,stop!,velvet heaven,2025-05-15 12:23:00,2025-05-15,5,Thursday,12,hip-hop
zavet,ssaki,velvet heaven,2025-05-15 12:21:00,2025-05-15,5,Thursday,12,hip-hop
zavet,оранжевая песня,velvet heaven,2025-05-15 12:19:00,2025-05-15,5,Thursday,12,hip-hop
zavet,глия,velvet heaven,2025-05-15 12:17:00,2025-05-15,5,Thursday,12,hip-hop
zavet,azot,velvet heaven,2025-05-15 12:14:00,2025-05-15,5,Thursday,12,hip-hop
zavet,Пятна,Жилы,2025-05-15 10:43:00,2025-05-15,5,Thursday,10,hip-hop
zavet,Горилла,Жилы,2025-05-15 10:38:00,2025-05-15,5,Thursday,10,hip-hop
zavet,Вечный кайф,Жилы,2025-05-15 10:35:00,2025-05-15,5,Thursday,10,hip-hop
fakemink,MAKKA,MAKKA,2025-05-15 10:32:00,2025-05-15,5,Thursday,10,wsum 91.7 fm madison
Bibi Babydoll,Automotivo Bibi Fogosa,Automotivo Bibi Fogosa,2025-05-15 10:07:00,2025-05-15,5,Thursday,10,avant-garde
zavet,Пятна,Жилы,2025-05-15 09:52:00,2025-05-15,5,Thursday,9,hip-hop
zavet,Горилла,Жилы,2025-05-15 09:45:00,2025-05-15,5,Thursday,9,hip-hop
zavet,Вечный кайф,Жилы,2025-05-15 09:43:00,2025-05-15,5,Thursday,9,hip-hop
zavet,НКВД,Жилы,2025-05-15 09:40:00,2025-05-15,5,Thursday,9,hip-hop
zavet,Мотоцикл,Жилы,2025-05-15 09:38:00,2025-05-15,5,Thursday,9,hip-hop
zavet,Зелёная змея,Жилы,2025-05-15 07:45:00,2025-05-15,5,Thursday,7,hip-hop
zavet,my sweet lullaby,my sweet lullaby,2025-05-15 07:42:00,2025-05-15,5,Thursday,7,hip-hop
zavet,БЕЛАЯ ЛЕТУЧАЯ МЫШЬ,gotika,2025-05-15 07:40:00,2025-05-15,5,Thursday,7,hip-hop
Kai Angel,dance like u in pain,God System,2025-05-15 07:38:00,2025-05-15,5,Thursday,7,govno
fakemink,MAKKA,MAKKA,2025-05-15 07:35:00,2025-05-15,5,Thursday,7,wsum 91.7 fm madison
zavet,SALEM FLOW,gotika,2025-05-15 07:31:00,2025-05-15,5,Thursday,7,hip-hop
9mice,Anora,Anora,2025-05-15 07:30:00,2025-05-15,5,Thursday,7,hip-hop
zavet,run away with me,gotika,2025-05-14 21:17:00,2025-05-14,5,Wednesday,21,hip-hop
zavet,DEVIL JIN,gotika,2025-05-14 21:14:00,2025-05-14,5,Wednesday,21,hip-hop
zavet,ИЗНАСИЛУЙ МЕНЯ,gotika,2025-05-14 21:12:00,2025-05-14,5,Wednesday,21,hip-hop
zavet,AOT,gotika,2025-05-14 21:09:00,2025-05-14,5,Wednesday,21,hip-hop
zavet,FLUFFY BISCUITS WITH VANILLA KISSES,gotika,2025-05-14 21:02:00,2025-05-14,5,Wednesday,21,hip-hop
zavet,БЕЛАЯ ЛЕТУЧАЯ МЫШЬ,gotika,2025-05-14 20:59:00,2025-05-14,5,Wednesday,20,hip-hop
zavet,666,gotika,2025-05-14 20:57:00,2025-05-14,5,Wednesday,20,hip-hop
zavet,suspiria,gotika,2025-05-14 20:57:00,2025-05-14,5,Wednesday,20,hip-hop
zavet,dead people,gotika,2025-05-14 20:55:00,2025-05-14,5,Wednesday,20,hip-hop
zavet,I BURIED MY FRIENDS ALIVE,gotika,2025-05-14 20:52:00,2025-05-14,5,Wednesday,20,hip-hop
zavet,PERSONAL JESUS,gotika,2025-05-14 20:50:00,2025-05-14,5,Wednesday,20,hip-hop
zavet,ЛИЛОВЫЕ ГЛАЗА,gotika,2025-05-14 20:48:00,2025-05-14,5,Wednesday,20,hip-hop
zavet,SALEM FLOW,gotika,2025-05-14 20:45:00,2025-05-14,5,Wednesday,20,hip-hop
9mice,Anora,Anora,2025-05-14 20:25:00,2025-05-14,5,Wednesday,20,hip-hop
9mice,Anora,Anora,2025-05-14 20:23:00,2025-05-14,5,Wednesday,20,hip-hop
Kai Angel,MADAM,Madam,2025-05-14 20:07:00,2025-05-14,5,Wednesday,20,govno
Kai Angel,MADAM,Madam,2025-05-14 20:03:00,2025-05-14,5,Wednesday,20,govno
Kai Angel,MADAM,Madam,2025-05-14 20:01:00,2025-05-14,5,Wednesday,20,govno
Kai Angel,MADAM,Madam,2025-05-14 19:59:00,2025-05-14,5,Wednesday,19,govno
zavet,goth tv,goth tv,2025-05-14 19:58:00,2025-05-14,5,Wednesday,19,hip-hop
zavet,Пятна,Жилы,2025-05-14 18:22:00,2025-05-14,5,Wednesday,18,hip-hop
zavet,Горилла,Жилы,2025-05-14 18:18:00,2025-05-14,5,Wednesday,18,hip-hop
zavet,Вечный кайф,Жилы,2025-05-14 18:15:00,2025-05-14,5,Wednesday,18,hip-hop
zavet,Return Me to the Pale Green Walls,Жилы,2025-05-14 18:12:00,2025-05-14,5,Wednesday,18,hip-hop
zavet,Грязь,Жилы,2025-05-14 18:08:00,2025-05-14,5,Wednesday,18,hip-hop
zavet,В баре трибунал,Жилы,2025-05-14 18:05:00,2025-05-14,5,Wednesday,18,hip-hop
zavet,Палата,Жилы,2025-05-14 18:03:00,2025-05-14,5,Wednesday,18,hip-hop
zavet,Смог,Жилы,2025-05-14 18:00:00,2025-05-14,5,Wednesday,18,hip-hop
zavet,Чистая посуда,Жилы,2025-05-14 17:58:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,Blue Eyes,Жилы,2025-05-14 17:55:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,Иглы и огни,Жилы,2025-05-14 17:52:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,Красная чешуя,Жилы,2025-05-14 17:49:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,Газель,Жилы,2025-05-14 17:46:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,Колыбельная,Жилы,2025-05-14 17:42:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,Живот,Жилы,2025-05-14 17:35:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,Пятна,Жилы,2025-05-14 17:32:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,Горилла,Жилы,2025-05-14 17:28:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,Вечный кайф,Жилы,2025-05-14 17:26:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,Мотоцикл,Жилы,2025-05-14 17:23:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,Зелёная змея,Жилы,2025-05-14 17:21:00,2025-05-14,5,Wednesday,17,hip-hop
zavet,goth tv,goth tv,2025-05-14 17:18:00,2025-05-14,5,Wednesday,17,hip-hop
Kai Angel,ANGEL MAY CRY,ANGEL MAY CRY,2025-05-14 17:16:00,2025-05-14,5,Wednesday,17,govno
Kai Angel,DEAD MEN WALKING,ANGEL MAY CRY,2025-05-14 17:13:00,2025-05-14,5,Wednesday,17,govno
Kai Angel,$$$,ANGEL MAY CRY,2025-05-14 17:11:00,2025-05-14,5,Wednesday,17,govno
Kai Angel,BABY,ANGEL MAY CRY,2025-05-14 17:09:00,2025-05-14,5,Wednesday,17,govno
Kai Angel,PARIS 2008,ANGEL MAY CRY,2025-05-14 17:07:00,2025-05-14,5,Wednesday,17,govno
Kai Angel,KYLIE MINOGUE,ANGEL MAY CRY,2025-05-14 17:04:00,2025-05-14,5,Wednesday,17,govno
Kai Angel,JUMP!,ANGEL MAY CRY,2025-05-14 16:51:00,2025-05-14,5,Wednesday,16,govno
Face,Megan Fox,Megan Fox,2025-05-14 16:48:00,2025-05-14,5,Wednesday,16,hip-hop
$NOT,EYE EYE EYE (feat. Kevin Abstract),Ethereal,2025-05-14 16:37:00,2025-05-14,5,Wednesday,16,rap
Chief Keef,Faneto,Back From The Dead 2,2025-05-14 16:35:00,2025-05-14,5,Wednesday,16,drill
Chief Keef,Faneto,Back From The Dead 2,2025-05-14 14:00:00,2025-05-14,5,Wednesday,14,drill
Saluki,Властелин Калек,Властелин калек,2025-05-14 09:49:00,2025-05-14,5,Wednesday,9,hip-hop
Joeyy,1 Last Kiss,Try,2025-05-14 09:32:00,2025-05-14,5,Wednesday,9,cloud rap
